id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50965425,Bright studio on Top Floor,22876006,Hedvig,,Södermalms,59.31933,18.06884,Entire home/apt,1579,4,152,2024-11-25,3.65,40,343,39,
50997417,Ljus 3a m balkong Hammarby sjöstad,140121291,Ingrid,,Södermalms,59.3036,18.10603,Entire home/apt,2500,1,0,,,1,357,0,
51010882,Comfortable newly renovated Studio,22876006,Hedvig,,Södermalms,59.31922,18.07068,Entire home/apt,1615,4,139,2024-12-08,3.81,40,320,38,
51010951,High-end studio on Top floor,22876006,Hedvig,,Södermalms,59.32109,18.0702,Entire home/apt,1175,2,97,2024-10-13,2.68,40,322,16,
51011162,Exclusive Studio In Center of Stockholm,22876006,Hedvig,,Södermalms,59.31922,18.07041,Entire home/apt,1615,3,135,2024-12-21,3.25,40,335,30,
51011176,Spacious Apartment In Centre of Stockholm,22876006,Hedvig,,Södermalms,59.3196,18.06868,Entire home/apt,1366,4,127,2024-08-30,3.05,40,339,22,
51011197,Newly renovated Fully-equipped Apartment,22876006,Hedvig,,Södermalms,59.32054,18.07063,Entire home/apt,1353,3,122,2024-09-10,2.97,40,361,41,
51017132,Lägenhet med takterrass,141161864,Isabell,,Kungsholmens,59.32708689853688,18.009602530694607,Entire home/apt,8000,1,0,,,1,269,0,
51027807,Quiet oasis in trendy neighborhood by the water!,412836227,Karolina,,Södermalms,59.31713,18.03058,Entire home/apt,,3,20,2024-04-15,0.66,2,0,3,
51030360,"Modern studio in beautiful Gröndal, 10 min to city",1578599,Viktor,,Hägersten-Liljeholmens,59.31554,18.00658,Entire home/apt,869,7,11,2024-08-05,0.26,1,35,1,
51037962,Bright apartment in the heart of Stockholm,22876006,Hedvig,,Södermalms,59.31925,18.06895,Entire home/apt,1787,4,138,2024-12-15,3.31,40,360,21,
51056842,Exclusive One bedroom Apartment,22876006,Hedvig,,Södermalms,59.31997,18.07045,Entire home/apt,1688,4,118,2024-11-14,2.86,40,325,43,
51066075,Ny renoverat lägenhet i en villa.,413179551,Cyrus,,Hässelby-Vällingby,59.38285,17.80016,Entire home/apt,731,1,7,2024-08-24,0.17,1,365,1,
51075299,Härlig lägenhet nära natur och city,2797208,Malin,,Skarpnäcks,59.29044,18.10668,Entire home/apt,,4,3,2021-08-15,0.07,1,0,0,
51085338,Center of Old town,413348383,David,,Södermalms,59.3257,18.06891,Entire home/apt,,5,0,,,1,0,0,
51095644,Whole house in 1800-century mansion,17586020,Martina,,Hägersten-Liljeholmens,59.31576,18.01562,Entire home/apt,3000,3,45,2024-12-27,1.09,2,78,10,
51097623,Ljus härlig ägarlägenhet på toppadress Östermalm,104992422,Susanne,,Östermalms,59.34331,18.07673,Entire home/apt,,2,6,2021-11-15,0.14,2,0,0,
51098105,Ljus härlig lägenhet på östermalm,104992422,Susanne,,Östermalms,59.34111,18.08188,Entire home/apt,,2,1,2021-08-11,0.02,2,0,0,
51098183,Charmig barnvänlig funkis lägenhet med balkong,14973299,Astrid,,Hägersten-Liljeholmens,59.29963,18.00809,Entire home/apt,,6,6,2024-07-21,0.19,1,0,2,
51279168,Fantastisk lägenhet på Södermalm,333350722,Sebastian,,Södermalms,59.31863,18.07235,Entire home/apt,600,10,8,2024-11-03,0.27,5,280,4,
51295417,Topspot with AAA location,415400433,Leo,,Södermalms,59.31603,18.03375,Entire home/apt,1671,2,47,2024-12-19,1.13,1,308,43,
51341261,Room with a view in Liljeholmen close to Södermalm,39511416,Sara,,Hägersten-Liljeholmens,59.31435,18.02457,Private room,,3,45,2024-06-26,1.16,1,0,3,
51357979,Apartment with stunning view over Hammarby Sjöstad,349632550,Nadja,,Södermalms,59.30101,18.09356,Entire home/apt,1100,60,30,2024-12-14,0.73,1,101,1,
51382317,Chic & cozy 1-bedroom apartment by the water,407018212,Julia,,Kungsholmens,59.32766,18.03513,Entire home/apt,,2,11,2022-08-08,0.27,1,0,0,
51397783,New bigger apartment in attraktive Årsta,121002152,Rebecca,,Enskede-Årsta-Vantörs,59.2936,18.05037,Entire home/apt,2250,5,0,,,1,358,0,
51414896,Nice room in Vällingby,367033515,Catharina,,Hässelby-Vällingby,59.35867,17.88119,Private room,377,1,73,2024-10-20,1.77,1,341,15,
51418747,Lovely studio flat in condo with enchanting patio,223548460,Inês,,Kungsholmens,59.33806,18.02659,Entire home/apt,,2,42,2024-06-10,1.03,1,0,4,
51444531,Lägenhet i hjärtat av Östermalm,333322405,Anna,,Östermalms,59.33863,18.06922,Entire home/apt,1500,2,15,2024-10-15,0.47,1,361,3,
51495745,Amazing Central apartment by Hornsberg beach,17284343,Mersedeh,,Kungsholmens,59.34051,18.00739,Entire home/apt,,7,0,,,1,0,0,
51496494,"Välkomnande bed & breakfast, balkong med utsikt!",417115470,Erik,,Hägersten-Liljeholmens,59.30579,17.96493,Private room,457,1,36,2024-08-23,0.87,1,88,5,
51499168,Lovely 2 room apartment in the middle of södermalm,266517508,Baran,,Södermalms,59.3085,18.07926,Entire home/apt,1200,7,0,,,1,28,0,
51506544,Fin lägenhet mitt i stan Södermalm,417217029,Linn,,Södermalms,59.31156,18.07909,Entire home/apt,1800,7,4,2022-10-29,0.11,1,365,0,
51594687,Odenplan functional room,17578403,Richard,,Norrmalms,59.34423,18.04789,Private room,600,2,17,2024-09-14,0.59,2,63,7,
51612091,Charming room in newly built apartment complex,2870206,Anne,,Kungsholmens,59.33195,18.00891,Private room,,1,2,2023-11-18,0.07,1,0,0,
51620783,Probably the nicest one bedroom in Södermalm,44879815,Vinicius,,Södermalms,59.31562,18.05452,Entire home/apt,1200,10,11,2024-12-16,0.28,1,127,1,
51626872,Fully equipped newly renovated Studio,410412637,Nicol,,Södermalms,59.31958,18.07039,Entire home/apt,1628,4,149,2024-12-24,3.69,4,311,33,
51674589,Studion - bekväm lägenhet med stor trädgård,56521480,Martin,,Spånga-Tensta,59.37006,17.90316,Entire home/apt,,2,2,2024-08-23,0.41,1,0,2,
51724115,Single Studio near Bromma Blocks,419018862,Forenom Aparthotel Bromma,,Bromma,59.34453,17.96948,Entire home/apt,1000,1,0,,,2,334,0,
51724163,"Single Studio in Alvik, Stockholm",419017732,Forenom Aparthotel Stockholm Alvik,,Bromma,59.33493,17.97952,Private room,,1,0,,,3,0,0,
51724212,Single Studio hear the Helenelund Station in Kista,419016634,Forenom Aparthotel Stockholm Kista,,Rinkeby-Tensta,59.40873,17.95282,Entire home/apt,,1,0,,,4,0,0,
51762242,Nice apartment in Södermalm,79205802,André,,Södermalms,59.30819342635165,18.071188599686547,Entire home/apt,1243,4,2,2024-05-20,0.26,1,102,2,
51880302,Modern designers apt for short and long term,10686014,Linda,,Hägersten-Liljeholmens,59.30505,18.02485,Entire home/apt,859,5,42,2024-10-14,1.06,1,180,11,
51940172,"Artemis
Välkomnande bed and breakfast med grillplats",420559130,M,,Enskede-Årsta-Vantörs,59.28875,18.03211,Private room,,2,1,2021-09-02,0.02,1,0,0,
52025870,Nyrenoverat radhus (entréplan) nära Fruängen Centr,78899930,Holger,,Älvsjö,59.2778,17.95696,Entire home/apt,420,122,0,,,4,365,0,
52082125,Stockholm house close to nature & city,33347714,Diana,,Bromma,59.36536,17.92717,Entire home/apt,,2,0,,,1,0,0,
52086170,Fantastic apartment with view of the whole city,31808077,Carolin,,Södermalms,59.31669,18.07421,Entire home/apt,2200,5,0,,,1,83,0,
52087057,Spacious premier étage studio flat near Södermalm,888022,Alexander,,Hägersten-Liljeholmens,59.30344,18.01286,Entire home/apt,,7,1,2021-10-13,0.03,1,0,0,
52087693,Lovely 3 room apartment in the heart of Södermalm.,78053494,Jamie,,Södermalms,59.31028,18.0758,Entire home/apt,,4,17,2024-04-01,0.42,1,0,2,
52147754,Mysigt tvåan nära Kista gallerian,396661355,Shabnam,,Rinkeby-Tensta,59.41641,17.92157,Entire home/apt,1000,2,1,2021-09-28,0.03,1,365,0,
52163082,Cosy apartment 15 minutes from Södermalm,161892665,Anton,,Enskede-Årsta-Vantörs,59.26831,18.05598,Entire home/apt,,110,10,2022-08-24,0.27,1,0,0,
52348417,Cozy apartment close to the water!,103643692,Victoria,,Kungsholmens,59.32756,18.00971,Entire home/apt,800,3,34,2023-08-27,1.00,1,12,0,
52402539,Family friendly penthouse @ the heart of Södermalm,48956882,Johan,,Södermalms,59.31587,18.07157,Entire home/apt,1921,5,25,2024-08-04,0.65,1,35,9,
52412555,Boenden är inte tillgängligt.,151488992,Arash,,Rinkeby-Tensta,59.39728,17.94232,Entire home/apt,390,4,0,,,1,180,0,
52418387,"In the heart of Hornstull, Stockholm",10248411,Anmari,,Södermalms,59.31483,18.03664,Entire home/apt,2500,1,6,2022-05-07,0.16,2,364,0,
52441653,bedroom in2 room Condo in Amazing Area Cheap Price,98651930,Muaz,,Rinkeby-Tensta,59.38811,17.93616,Private room,,1,1,2021-10-16,0.03,1,0,0,
52453447,Lägenhet centrala Södermalm,19965623,Beatrice,,Södermalms,59.31633,18.08427,Entire home/apt,,4,15,2023-05-20,0.38,1,0,0,
52454241,Entire nice house in a lovely environment,14181461,Scarlett,,Spånga-Tensta,59.39176,17.91572,Entire home/apt,,4,0,,,1,0,0,
52526604,New york feeling in Södermalm,1496056,Pady,,Södermalms,59.3094221221099,18.079771218723806,Entire home/apt,2714,3,21,2024-10-29,0.64,1,38,11,
52531674,Beautiful 4 room apartment central Stockholm,44673522,Anna,,Södermalms,59.3166,18.06109,Entire home/apt,,5,12,2024-08-14,0.33,1,0,3,
52549305,Fantastisk lägenhet på bästa adress i Södermalm,333350722,Sebastian,,Södermalms,59.31847,18.07224,Entire home/apt,550,10,12,2024-08-27,0.35,5,187,3,
52566935,Mysig lägenhet nära allt,197709,Maria,,Södermalms,59.31062316894531,18.07728385925293,Entire home/apt,1200,5,0,,,1,344,0,
52625193,Renovated apartment with two bedrooms and patio.,426002875,Jesper,,Södermalms,59.3205,18.05991,Entire home/apt,,2,23,2024-07-14,0.77,1,0,5,
52627399,"Calm townhouse close to nature, garage & garden",2206818,Jacques-Julien,,Skarpnäcks,59.27348,18.11355,Entire home/apt,1600,10,1,2024-08-08,0.21,1,262,1,
52710762,Bright & spacious 1 bedroom in hipster heaven,3042957,Vanessa,,Södermalms,59.31305,18.08438,Entire home/apt,1557,3,96,2024-12-17,2.46,1,4,58,
52718010,Cosy townhouse with nice garden,223289494,Cecilia,,Hässelby-Vällingby,59.37185,17.88989,Entire home/apt,1900,2,9,2024-06-30,0.23,1,364,1,
52733135,Fin lägenhet med utsikt,31994901,Elin,,Södermalms,59.3037,18.10912,Entire home/apt,,30,1,2021-11-26,0.03,1,0,0,
52739218,Bromma kyrka apartment,18157326,Anna,,Bromma,59.352755564907106,17.920845586866974,Entire home/apt,640,28,0,,,1,145,0,
52802813,Cozy 1 bedroom apartment just outside Odengatan.,38000634,Armali,,Östermalms,59.34859,18.0657,Entire home/apt,,21,0,,,1,0,0,
52833408,Fin lägenhet med service på Gullmarsplan,263892850,Susana,,Enskede-Årsta-Vantörs,59.298191,18.086222,Private room,750,1,31,2024-03-16,0.83,1,120,1,
52838798,Cozy apartment near the city,3116334,Oliwer,,Enskede-Årsta-Vantörs,59.29564,18.08559,Entire home/apt,1750,1,0,,,1,365,0,
52839187,Cozy stay in STHLM just 11 min from City!,427807045,Sandra,,Älvsjö,59.27817,18.01132,Entire home/apt,,5,9,2023-08-24,0.48,1,0,0,
52878383,Fin lägenhet i hägersten med gratis parkering,255924497,Pe,,Hägersten-Liljeholmens,59.29169,17.9765,Entire home/apt,,3,0,,,1,0,0,
52928669,Cozy & modern apartment close to nature and metro,408010028,Emelie,,Enskede-Årsta-Vantörs,59.25401,18.02516,Entire home/apt,585,4,13,2024-09-09,0.39,1,7,7,
52957390,Rymlig och modern villa,198975219,Mattias,,Spånga-Tensta,59.387693264232105,17.910647802919126,Entire home/apt,2429,5,0,,,1,165,0,
52980065,*Chic and Modern Apt close to Metro Station*,60382478,Elias,,Östermalms,59.34395,18.09815,Entire home/apt,994,4,127,2024-12-14,3.36,38,283,40,
53001550,Trevlig lägenhet i villa,429073826,Reza,,Spånga-Tensta,59.376399731931706,17.917965541433546,Entire home/apt,,1,0,,,1,0,0,
53055865,Beautiful Cosy apartment in Sofo Stockholm,257411500,Sara,,Södermalms,59.31363,18.08105,Entire home/apt,2000,2,23,2024-07-27,0.61,1,87,4,
53084479,Modern apartment close to water,38991782,Elisabeth,,Södermalms,59.30487001447112,18.10049089306978,Entire home/apt,1928,60,0,,,1,87,0,
53102398,Nyrenoverad lägenheten 10 min  från city + utsikt,4008386,Hordokht,,Norrmalms,59.34764,18.03866,Entire home/apt,1395,7,1,2024-08-18,0.22,1,364,1,
53122021,Cozy 28 kvm 1 room apartment,413486568,Heidi,,Södermalms,59.30235,18.09873,Entire home/apt,,2,2,2021-12-26,0.05,1,0,0,
53125999,Sjöutsikt på Södermalm,48381371,Peter,,Södermalms,59.312491072618954,18.10170567599983,Entire home/apt,537,4,23,2024-11-07,0.60,1,11,15,
53127898,Mysig lägenhet i centrala Stockholm.,430085388,Anna,,Norrmalms,59.34879,18.04756,Entire home/apt,839,2,81,2024-11-25,2.18,1,17,35,
53143055,Central apartment in SoFo,39994417,Andreas,,Södermalms,59.31019,18.08031,Entire home/apt,,2,8,2023-01-02,0.21,2,0,0,
53193521,Lovely 2-bedroom apartment at Hammarbyhöjden,66415277,Evdokia,,Skarpnäcks,59.28986,18.10044,Entire home/apt,,2,8,2023-04-21,0.22,1,0,0,
53224292,Villa med härlig sjöutsikt och kvällssol,397188856,Jon,,Hägersten-Liljeholmens,59.3015640195415,17.95143045101179,Entire home/apt,,5,1,2023-07-23,0.06,1,0,0,
53225032,Queen Studio nearby Alvik Station,419017732,Forenom Aparthotel Stockholm Alvik,,Bromma,59.33514,17.97791,Entire home/apt,,1,0,,,3,0,0,
53225783,One Bedroom Apartment near Alvik Station,419017732,Forenom Aparthotel Stockholm Alvik,,Bromma,59.33551,17.97915,Entire home/apt,,1,0,,,3,0,0,
53227284,Double Studio near Helenelund Station in Kista,419016634,Forenom Aparthotel Stockholm Kista,,Rinkeby-Tensta,59.40731,17.95301,Entire home/apt,,1,0,,,4,0,0,
53294659,"Studio in trendy SoFo, fifth floor",1027549,William,,Södermalms,59.31396360307432,18.078040226893666,Entire home/apt,1102,1,162,2024-12-15,4.58,18,362,68,
53342101,"Lägenhet 
Södermalm",16533093,Anahi,,Södermalms,59.3131,18.08337,Entire home/apt,,7,0,,,2,0,0,
53370373,Etagelägenhet precis vid Tunnelbanan,219617151,Sami,,Skarpnäcks,59.26665,18.13323,Entire home/apt,,4,11,2024-08-18,0.35,1,0,1,
53408996,Modern lägenhet 40 kvm nära centrala Stockholm.,90010874,Örjan,,Hägersten-Liljeholmens,59.30364,18.00227,Entire home/apt,1879,1,5,2023-03-25,0.14,7,360,0,
53434141,Central apartment Kungsholmen,52300732,José,,Kungsholmens,59.32904892435136,18.037452084574074,Entire home/apt,,3,7,2024-11-01,0.77,1,0,7,
53444213,Trevligt parhus med parkering inkluderad.,3471114,Simon,,Älvsjö,59.27737,17.96134,Entire home/apt,2000,5,9,2023-08-09,0.25,1,32,0,
53456605,Cosy and bright apartment in Historic Old Town,1027549,William,,Södermalms,59.32542,18.06788,Entire home/apt,2777,1,183,2024-12-23,5.04,18,356,68,
53465768,Very Central Studio,2896968,Mohammed,,Norrmalms,59.33954,18.05942,Entire home/apt,1010,3,16,2024-08-25,0.55,1,9,7,
53470454,Twin Studio near Helenelund Station in Kista,419016634,Forenom Aparthotel Stockholm Kista,,Rinkeby-Tensta,59.4084,17.95072,Entire home/apt,,1,0,,,4,0,0,
53470765,One Bedroom Apartment near Helenelund Station,419016634,Forenom Aparthotel Stockholm Kista,,Rinkeby-Tensta,59.40888,17.95259,Entire home/apt,,1,0,,,4,0,0,
53531293,Sekelskiftes 2:a vid Mariatorget med öppen spis,433475449,Pouya,,Södermalms,59.31972,18.05732,Entire home/apt,2100,2,25,2024-11-23,0.69,1,58,3,
53573402,Stylish 1 Bedroom Apartment with Balcony,12337241,Felix,,Kungsholmens,59.33091,18.03771,Entire home/apt,1347,5,19,2024-12-26,0.65,1,56,13,
53578902,Trevligt hus i lugnt område nära Stockholm City,349607105,Johan,,Bromma,59.34666,17.89934,Entire home/apt,1671,4,23,2024-08-02,0.73,1,27,3,
53580016,Avici arena and Tele2 are my neighbours.,433914082,Nenne,,Enskede-Årsta-Vantörs,59.29039,18.0911,Entire home/apt,1200,2,8,2024-06-14,0.30,1,78,2,
53596617,Ljus lägenhet med bra kommunikation,434043408,Martina,,Enskede-Årsta-Vantörs,59.2996,18.05884,Entire home/apt,,5,0,,,1,0,0,
53627879,Personal and cozy 5 min från Södermalm,7326072,Linnéa,,Skarpnäcks,59.29727,18.09777,Entire home/apt,1257,2,25,2024-09-14,0.68,1,166,8,
53638557,Modern townhouse near lake and 15 min to city,376804,Björn,,Farsta,59.23563,18.09016,Entire home/apt,1400,4,8,2024-10-22,0.23,2,63,6,
53668955,Private room with a queen size bed,434615992,Nomad,,Kungsholmens,59.33023,18.04163,Private room,,1,98,2024-10-19,2.70,1,341,21,
53683424,"Economy · Economy · Economy · Economy · Economy,",90010874,Örjan,,Hägersten-Liljeholmens,59.30323,18.00071,Entire home/apt,889,1,32,2024-11-25,0.94,7,358,5,
53683503,Fräsch lägenhet med balkong,90010874,Örjan,,Hägersten-Liljeholmens,59.30224,18.00036,Entire home/apt,1229,1,5,2023-11-03,0.18,7,360,0,
53683798,40 kvm balkong · 40 kvm balkong,90010874,Örjan,,Hägersten-Liljeholmens,59.30365,18.00105,Entire home/apt,1979,1,1,2022-01-30,0.03,7,342,0,
53684020,28 kvm apartment,90010874,Örjan,,Hägersten-Liljeholmens,59.30352,18.0006,Entire home/apt,1519,1,43,2024-11-19,1.22,7,361,5,
53737188,"Spacious kids-friendly apartment, midsommarkransen",5906434,Adela,,Hägersten-Liljeholmens,59.300567626953125,18.01369285583496,Entire home/apt,1260,2,5,2024-08-02,0.14,1,31,3,
53779459,Lovely 145 m2 duplex apartment at a great location,253806634,Madeleine,,Östermalms,59.33811,18.10101,Entire home/apt,,5,9,2023-10-17,0.30,2,0,0,
53805902,Central and Cozy 1 bedroom Apt in Södermalm,114030583,Fredrik,,Södermalms,59.31587,18.06259,Entire home/apt,,4,2,2022-08-20,0.07,1,0,0,
53813768,Cozy ‘20s apartment in Söder,46457060,Arianna,,Södermalms,59.318962004688814,18.032921070699427,Entire home/apt,1400,3,24,2024-12-16,1.85,1,165,21,
53823671,Its a apartment with two rooms.,7425669,Håkan,,Skarpnäcks,59.295160101135686,18.093916593437477,Entire home/apt,1000,30,2,2024-04-02,0.09,2,356,1,
53836653,"Trevlig 2,5:a - funkis lägenhet i mysigt område",7281408,Jesper,,Hägersten-Liljeholmens,59.316353,18.009892,Entire home/apt,,3,14,2023-05-29,0.38,1,0,0,
53839334,Comfort · Trevlig lägenhet nära centr...,90010874,Örjan,,Hägersten-Liljeholmens,59.30348,18.00059,Entire home/apt,989,1,240,2024-12-11,6.72,7,361,25,
53841642,"3 rum i Akalla, nära naturen",434671712,Teresa,,Rinkeby-Tensta,59.41613,17.9146,Entire home/apt,607,1,0,,,1,365,0,
53847832,Penthouse · Penthouse,90010874,Örjan,,Hägersten-Liljeholmens,59.30203,18.00221,Entire home/apt,2279,1,1,2022-08-11,0.03,7,339,0,
53863544,Beautiful and cozy apartment in Bredäng,217549646,Mazen,,Skärholmens,59.28943,17.93563,Entire home/apt,,2,1,2022-01-08,0.03,1,0,0,
53891467,Mysig villa med altan och prunkande trädgård,353388939,Frida,,Enskede-Årsta-Vantörs,59.28752,18.07091,Entire home/apt,,1,5,2023-04-10,0.16,1,0,0,
53914531,"Cozy 2 room apartment, at Sankt Eriksplan",40089552,Jana,,Norrmalms,59.33729,18.03869,Entire home/apt,2600,1,28,2024-10-18,0.77,1,85,5,
53927399,Charming calm SoFo apartment,337470549,Lilly,,Södermalms,59.3077408875001,18.067709270487185,Entire home/apt,,1,14,2024-10-07,0.83,1,0,6,
53933317,Lovely studio In Stockholm City,410412637,Nicol,,Södermalms,59.32107,18.06901,Entire home/apt,1564,4,136,2024-12-01,3.74,4,303,45,
54051631,Fin lägenhet med balkong i centrala Stockholm,36716394,Linda,,Kungsholmens,59.33659,18.03019,Entire home/apt,1400,2,11,2024-07-22,0.37,1,6,1,
54114785,Clean and cozy private room,438691051,Lina,,Södermalms,59.309892,18.066545,Private room,918,2,19,2024-12-01,1.17,1,166,12,
54126655,Small privately owned hotel 12 rooms and 22 beds,280607063,Hotel Söder,,Södermalms,59.315224,18.077539,Private room,22995,1,1,2022-12-30,0.04,4,365,0,
54135319,Fin lägenhet i Farsta nära pendeltåg & tunnelbana,383303085,Ghazal,,Farsta,59.23699,18.10078,Private room,950,2,11,2024-05-19,0.34,1,363,1,
54164515,"Apartment 1101 in  Stockholm Old Town, Gamla Stan.",193902525,Cristiano,,Södermalms,59.32581,18.07497,Entire home/apt,1100,1,188,2024-12-15,5.88,3,38,49,
54190819,Central 2.5 room apartment near Norr Mälarstrand,90969658,Philip,,Kungsholmens,59.32809,18.03078,Entire home/apt,,4,2,2022-07-18,0.07,1,0,0,
54219806,Villa i Gamla Enskede endast 10min från stan,388187411,Elin,,Enskede-Årsta-Vantörs,59.28408,18.0857,Entire home/apt,3200,3,3,2023-12-31,0.15,1,198,1,
54286085,Nyrenoverad Lägenhet med elektrisk spis/värme.,350149766,B,,Hägersten-Liljeholmens,59.29902,18.00666,Entire home/apt,2143,1,4,2022-12-22,0.12,1,364,0,
54340352,Lovely Studio in Central Stockholm,135323554,Hans Olof,,Norrmalms,59.34163,18.06007,Entire home/apt,815,1,121,2024-12-26,3.54,43,272,42,
54350275,Compact Studio near Bromma Blocks,419018862,Forenom Aparthotel Bromma,,Bromma,59.34474,17.97075,Entire home/apt,1000,1,4,2024-05-20,0.53,2,362,4,
54367033,A room with the view sea Just rent to women,1597750,Mojgan,,Skärholmens,59.2747,17.87261,Private room,350,1,2,2024-05-18,0.12,1,365,1,
